date,treat,temp,pco2,value,param
11/10/2015,701_31,31,701,1726.8,hco3
11/10/2015,701_31,31,701,1720.8,hco3
12/16/2015,288_28,28,288,1628.1,hco3
12/16/2015,288_28,28,288,1642.6,hco3
12/16/2015,288_28,28,288,1594.7,hco3
12/16/2015,311_31,31,311,1509.9,hco3
12/16/2015,311_31,31,311,1534.3,hco3
12/16/2015,311_31,31,311,1489.6,hco3
12/16/2015,3285_28,28,3285,2067.2,hco3
12/16/2015,3285_28,28,3285,2053.3,hco3
12/16/2015,3285_28,28,3285,2057.7,hco3
12/16/2015,3309_31,31,3309,2013.3,hco3
12/16/2015,3309_31,31,3309,1993.7,hco3
12/16/2015,3309_31,31,3309,1999.5,hco3
12/16/2015,447_28,28,447,1666.4,hco3
12/16/2015,447_28,28,447,1639.3,hco3
12/16/2015,447_28,28,447,1638.9,hco3
12/16/2015,405_31,31,405,1691.7,hco3
12/16/2015,405_31,31,405,1682.7,hco3
12/16/2015,405_31,31,405,1671.6,hco3
12/16/2015,673_28,28,673,1779.6,hco3
12/16/2015,673_28,28,673,1770,hco3
12/16/2015,673_28,28,673,1734.1,hco3
12/16/2015,701_31,31,701,1700.9,hco3
12/16/2015,701_31,31,701,1672.4,hco3
12/16/2015,701_31,31,701,1650.4,hco3
9/19/2015,288_28,28,288,1478.6,hco3
9/19/2015,288_28,28,288,1514.3,hco3
9/19/2015,288_28,28,288,1480.6,hco3
9/19/2015,311_31,31,311,1452.6,hco3
9/19/2015,311_31,31,311,1449.5,hco3
9/19/2015,311_31,31,311,1456.2,hco3
9/19/2015,3285_28,28,3285,1971.8,hco3
9/19/2015,3285_28,28,3285,1982.8,hco3
9/19/2015,3285_28,28,3285,1966.8,hco3
9/19/2015,3309_31,31,3309,1965.8,hco3
9/19/2015,3309_31,31,3309,1976.7,hco3
9/19/2015,3309_31,31,3309,1964.5,hco3
9/19/2015,447_28,28,447,1625.5,hco3
9/19/2015,447_28,28,447,1613.5,hco3
9/19/2015,447_28,28,447,1616.8,hco3
9/19/2015,405_31,31,405,1459.5,hco3
9/19/2015,405_31,31,405,1477.4,hco3
9/19/2015,405_31,31,405,1454.7,hco3
9/19/2015,673_28,28,673,1706,hco3
9/19/2015,673_28,28,673,1678.6,hco3
9/19/2015,673_28,28,673,1701.3,hco3
9/19/2015,701_31,31,701,1682.4,hco3
9/19/2015,701_31,31,701,1651.1,hco3
9/19/2015,701_31,31,701,1686.7,hco3
11/20/2015,288_28,28,288,1528.4,hco3
11/20/2015,288_28,28,288,1549.5,hco3
11/20/2015,288_28,28,288,1559.3,hco3
11/20/2015,311_31,31,311,1431.1,hco3
11/20/2015,311_31,31,311,1437.4,hco3
11/20/2015,311_31,31,311,1430.3,hco3
11/20/2015,3285_28,28,3285,2043.5,hco3
11/20/2015,3285_28,28,3285,2045.6,hco3
11/20/2015,3285_28,28,3285,2049.5,hco3
11/20/2015,3309_31,31,3309,2001.1,hco3
11/20/2015,3309_31,31,3309,1995.8,hco3
11/20/2015,3309_31,31,3309,2007.1,hco3
11/20/2015,447_28,28,447,1603.2,hco3
11/20/2015,447_28,28,447,1610.8,hco3
11/20/2015,447_28,28,447,1620.7,hco3
11/20/2015,405_31,31,405,1599.7,hco3
11/20/2015,405_31,31,405,1620.1,hco3
11/20/2015,405_31,31,405,1605.6,hco3
11/20/2015,673_28,28,673,1757.5,hco3
11/20/2015,673_28,28,673,1766.2,hco3
11/20/2015,673_28,28,673,1765.4,hco3
11/20/2015,701_31,31,701,1670,hco3
11/20/2015,701_31,31,701,1700.2,hco3
11/20/2015,701_31,31,701,1671.3,hco3
10/20/2015,288_28,28,288,1394.1,hco3
10/20/2015,288_28,28,288,1391.6,hco3
10/20/2015,288_28,28,288,1375.2,hco3
10/20/2015,311_31,31,311,1339.8,hco3
10/20/2015,311_31,31,311,1327.8,hco3
10/20/2015,311_31,31,311,1329.4,hco3
10/20/2015,3285_28,28,3285,2022.3,hco3
10/20/2015,3285_28,28,3285,2033.1,hco3
10/20/2015,3285_28,28,3285,2034.9,hco3
10/20/2015,3309_31,31,3309,2017,hco3
10/20/2015,3309_31,31,3309,2028.3,hco3
10/20/2015,3309_31,31,3309,2028,hco3
10/20/2015,447_28,28,447,1475.8,hco3
10/20/2015,447_28,28,447,1464.1,hco3
10/20/2015,447_28,28,447,1480.2,hco3
10/20/2015,405_31,31,405,1469.6,hco3
10/20/2015,405_31,31,405,1468.9,hco3
10/20/2015,405_31,31,405,1460.5,hco3
10/20/2015,673_28,28,673,1730.6,hco3
10/20/2015,673_28,28,673,1728.3,hco3
10/20/2015,673_28,28,673,1735.9,hco3
10/20/2015,701_31,31,701,1658.6,hco3
10/20/2015,701_31,31,701,1702,hco3
10/20/2015,701_31,31,701,1668.6,hco3
11/30/2015,288_28,28,288,1490,hco3
11/30/2015,288_28,28,288,1478.6,hco3
11/30/2015,288_28,28,288,1487.3,hco3
11/30/2015,311_31,31,311,1384.6,hco3
11/30/2015,311_31,31,311,1366,hco3
11/30/2015,311_31,31,311,1384.5,hco3
11/30/2015,3285_28,28,3285,2064.9,hco3
11/30/2015,3285_28,28,3285,2062.5,hco3
11/30/2015,3285_28,28,3285,2060.8,hco3
11/30/2015,3309_31,31,3309,2018.4,hco3
11/30/2015,3309_31,31,3309,2019.5,hco3
11/30/2015,3309_31,31,3309,2023.5,hco3
11/30/2015,447_28,28,447,1591.4,hco3
11/30/2015,447_28,28,447,1567.2,hco3
11/30/2015,447_28,28,447,1575.2,hco3
11/30/2015,405_31,31,405,1589.9,hco3
11/30/2015,405_31,31,405,1569.7,hco3
11/30/2015,405_31,31,405,1582.4,hco3
11/30/2015,673_28,28,673,1776.8,hco3
11/30/2015,673_28,28,673,1794,hco3
11/30/2015,673_28,28,673,1782.9,hco3
11/30/2015,701_31,31,701,1725.8,hco3
11/30/2015,701_31,31,701,1730.5,hco3
11/30/2015,701_31,31,701,1733.1,hco3
10/30/2015,288_28,28,288,1414.2,hco3
10/30/2015,288_28,28,288,1420.5,hco3
10/30/2015,288_28,28,288,1413.4,hco3
10/30/2015,311_31,31,311,1552.7,hco3
10/30/2015,311_31,31,311,1537.3,hco3
10/30/2015,311_31,31,311,1553.1,hco3
10/30/2015,3285_28,28,3285,2025.2,hco3
10/30/2015,3285_28,28,3285,1999.8,hco3
10/30/2015,3285_28,28,3285,2027.6,hco3
10/30/2015,3309_31,31,3309,2007.6,hco3
10/30/2015,3309_31,31,3309,2012.4,hco3
10/30/2015,3309_31,31,3309,2003.9,hco3
10/30/2015,447_28,28,447,1570.8,hco3
10/30/2015,447_28,28,447,1573,hco3
10/30/2015,447_28,28,447,1571.3,hco3
10/30/2015,405_31,31,405,1446.9,hco3
10/30/2015,405_31,31,405,1457.7,hco3
10/30/2015,405_31,31,405,1442.8,hco3
10/30/2015,673_28,28,673,1735,hco3
10/30/2015,673_28,28,673,1734,hco3
10/30/2015,673_28,28,673,1742.9,hco3
10/30/2015,701_31,31,701,1690.2,hco3
10/30/2015,701_31,31,701,1690.5,hco3
10/30/2015,701_31,31,701,1700.9,hco3
9/30/2015,288_28,28,288,1256.8,hco3
9/30/2015,288_28,28,288,1235.2,hco3
9/30/2015,288_28,28,288,1299.1,hco3
9/30/2015,311_31,31,311,1309.1,hco3
9/30/2015,311_31,31,311,1301,hco3
9/30/2015,311_31,31,311,1317.1,hco3
9/30/2015,3285_28,28,3285,2007.4,hco3
9/30/2015,3285_28,28,3285,2027.1,hco3
9/30/2015,3285_28,28,3285,2007.3,hco3
9/30/2015,3309_31,31,3309,2051.6,hco3
9/30/2015,3309_31,31,3309,2048.6,hco3
9/30/2015,3309_31,31,3309,2045.7,hco3
9/30/2015,447_28,28,447,1439.3,hco3
9/30/2015,447_28,28,447,1435.2,hco3
9/30/2015,447_28,28,447,1446.5,hco3
9/30/2015,405_31,31,405,1505.2,hco3
9/30/2015,405_31,31,405,1494.1,hco3
9/30/2015,405_31,31,405,1502.4,hco3
9/30/2015,673_28,28,673,1657.7,hco3
9/30/2015,673_28,28,673,1681.2,hco3
9/30/2015,673_28,28,673,1661,hco3
9/30/2015,701_31,31,701,1724.6,hco3
9/30/2015,701_31,31,701,1732.3,hco3
9/30/2015,701_31,31,701,1736.1,hco3
10/9/2015,288_28,28,288,5.6,co2
10/9/2015,288_28,28,288,5.7,co2
10/9/2015,288_28,28,288,5.8,co2
10/9/2015,311_31,31,311,5.6,co2
10/9/2015,311_31,31,311,5.5,co2
10/9/2015,311_31,31,311,5.7,co2
10/9/2015,3285_28,28,3285,77.8,co2
10/9/2015,3285_28,28,3285,86.6,co2
10/9/2015,3285_28,28,3285,80,co2
10/9/2015,3309_31,31,3309,75.9,co2
10/9/2015,3309_31,31,3309,76.5,co2
10/9/2015,3309_31,31,3309,82.6,co2
10/9/2015,447_28,28,447,7.5,co2
10/9/2015,447_28,28,447,7.8,co2
10/9/2015,447_28,28,447,7.9,co2
10/9/2015,405_31,31,405,5.6,co2
10/9/2015,405_31,31,405,5.9,co2
10/9/2015,405_31,31,405,5.8,co2
10/9/2015,673_28,28,673,14.4,co2
10/9/2015,673_28,28,673,14.3,co2
10/9/2015,673_28,28,673,14.5,co2
10/9/2015,701_31,31,701,11.1,co2
10/9/2015,701_31,31,701,11.2,co2
10/9/2015,701_31,31,701,11.7,co2
12/10/2015,288_28,28,288,9.9,co2
12/10/2015,288_28,28,288,10.3,co2
12/10/2015,288_28,28,288,11.6,co2
12/10/2015,311_31,31,311,6.7,co2
12/10/2015,311_31,31,311,6.9,co2
12/10/2015,311_31,31,311,9,co2
12/10/2015,3285_28,28,3285,106.9,co2
12/10/2015,3285_28,28,3285,89.9,co2
12/10/2015,3285_28,28,3285,78.4,co2
12/10/2015,3309_31,31,3309,85.3,co2
12/10/2015,3309_31,31,3309,87.1,co2
12/10/2015,3309_31,31,3309,67.1,co2
12/10/2015,447_28,28,447,11.8,co2
12/10/2015,447_28,28,447,11.6,co2
12/10/2015,447_28,28,447,12.7,co2
12/10/2015,405_31,31,405,13.6,co2
12/10/2015,405_31,31,405,14.4,co2
12/10/2015,405_31,31,405,19,co2
12/10/2015,673_28,28,673,25.3,co2
12/10/2015,673_28,28,673,22.8,co2
12/10/2015,673_28,28,673,20.8,co2
12/10/2015,701_31,31,701,17.8,co2
12/10/2015,701_31,31,701,18.4,co2
12/10/2015,701_31,31,701,15.5,co2
11/10/2015,288_28,28,288,6.6,co2
11/10/2015,288_28,28,288,6.8,co2
11/10/2015,288_28,28,288,NA,co2
11/10/2015,311_31,31,311,7.9,co2
11/10/2015,311_31,31,311,8,co2
11/10/2015,311_31,31,311,NA,co2
11/10/2015,3285_28,28,3285,71.6,co2
11/10/2015,3285_28,28,3285,89,co2
11/10/2015,3285_28,28,3285,78.8,co2
11/10/2015,3309_31,31,3309,71.9,co2
11/10/2015,3309_31,31,3309,76.1,co2
11/10/2015,3309_31,31,3309,77.9,co2
11/10/2015,447_28,28,447,13.4,co2
11/10/2015,447_28,28,447,12.9,co2
11/10/2015,447_28,28,447,12.7,co2
11/10/2015,405_31,31,405,13.4,co2
11/10/2015,405_31,31,405,14.3,co2
11/10/2015,405_31,31,405,14.5,co2
11/10/2015,673_28,28,673,17.9,co2
11/10/2015,673_28,28,673,18.4,co2
11/10/2015,673_28,28,673,18.2,co2
11/10/2015,701_31,31,701,17,co2
11/10/2015,701_31,31,701,17.3,co2
11/10/2015,701_31,31,701,17.5,co2
12/16/2015,288_28,28,288,12.7,co2
12/16/2015,288_28,28,288,13.4,co2
12/16/2015,288_28,28,288,11.3,co2
12/16/2015,311_31,31,311,8.2,co2
12/16/2015,311_31,31,311,9,co2
12/16/2015,311_31,31,311,7.8,co2
12/16/2015,3285_28,28,3285,97.3,co2
12/16/2015,3285_28,28,3285,84.9,co2
12/16/2015,3285_28,28,3285,86.9,co2
12/16/2015,3309_31,31,3309,76.8,co2
12/16/2015,3309_31,31,3309,65.7,co2
12/16/2015,3309_31,31,3309,67.1,co2
12/16/2015,447_28,28,447,14.1,co2
12/16/2015,447_28,28,447,12.8,co2
12/16/2015,447_28,28,447,12.9,co2
12/16/2015,405_31,31,405,16.8,co2
12/16/2015,405_31,31,405,16.8,co2
12/16/2015,405_31,31,405,15.7,co2
12/16/2015,673_28,28,673,19.3,co2
12/16/2015,673_28,28,673,18.6,co2
12/16/2015,673_28,28,673,16.1,co2
12/16/2015,701_31,31,701,15.8,co2
12/16/2015,701_31,31,701,14.1,co2
12/16/2015,701_31,31,701,13.1,co2
9/19/2015,288_28,28,288,9.3,co2
9/19/2015,288_28,28,288,10.7,co2
9/19/2015,288_28,28,288,9.6,co2
9/19/2015,311_31,31,311,7.7,co2
9/19/2015,311_31,31,311,7.7,co2
9/19/2015,311_31,31,311,7.7,co2
9/19/2015,3285_28,28,3285,77.3,co2
9/19/2015,3285_28,28,3285,73,co2
9/19/2015,3285_28,28,3285,62.8,co2
9/19/2015,3309_31,31,3309,74.5,co2
9/19/2015,3309_31,31,3309,89.8,co2
9/19/2015,3309_31,31,3309,68.8,co2
9/19/2015,447_28,28,447,12,co2
9/19/2015,447_28,28,447,12.1,co2
9/19/2015,447_28,28,447,11.4,co2
9/19/2015,405_31,31,405,8.3,co2
9/19/2015,405_31,31,405,9,co2
9/19/2015,405_31,31,405,8.5,co2
9/19/2015,673_28,28,673,18.7,co2
9/19/2015,673_28,28,673,17.6,co2
9/19/2015,673_28,28,673,18.7,co2
9/19/2015,701_31,31,701,17.2,co2
9/19/2015,701_31,31,701,16.1,co2
9/19/2015,701_31,31,701,18.7,co2
11/20/2015,288_28,28,288,8.9,co2
11/20/2015,288_28,28,288,9.6,co2
11/20/2015,288_28,28,288,9.6,co2
11/20/2015,311_31,31,311,6.5,co2
11/20/2015,311_31,31,311,6.7,co2
11/20/2015,311_31,31,311,6.5,co2
11/20/2015,3285_28,28,3285,94.6,co2
11/20/2015,3285_28,28,3285,84.4,co2
11/20/2015,3285_28,28,3285,88.2,co2
11/20/2015,3309_31,31,3309,68.8,co2
11/20/2015,3309_31,31,3309,63.7,co2
11/20/2015,3309_31,31,3309,70.2,co2
11/20/2015,447_28,28,447,11,co2
11/20/2015,447_28,28,447,11.4,co2
11/20/2015,447_28,28,447,11.8,co2
11/20/2015,405_31,31,405,11,co2
11/20/2015,405_31,31,405,11.8,co2
11/20/2015,405_31,31,405,11.2,co2
11/20/2015,673_28,28,673,18.1,co2
11/20/2015,673_28,28,673,19,co2
11/20/2015,673_28,28,673,19,co2
11/20/2015,701_31,31,701,13.4,co2
11/20/2015,701_31,31,701,14.5,co2
11/20/2015,701_31,31,701,13.7,co2
10/20/2015,288_28,28,288,6,co2
10/20/2015,288_28,28,288,6,co2
10/20/2015,288_28,28,288,5.6,co2
10/20/2015,311_31,31,311,5.3,co2
10/20/2015,311_31,31,311,5.2,co2
10/20/2015,311_31,31,311,5.1,co2
10/20/2015,3285_28,28,3285,79.2,co2
10/20/2015,3285_28,28,3285,79.6,co2
10/20/2015,3285_28,28,3285,80.9,co2
10/20/2015,3309_31,31,3309,76.4,co2
10/20/2015,3309_31,31,3309,77.3,co2
10/20/2015,3309_31,31,3309,78.4,co2
10/20/2015,447_28,28,447,7.6,co2
10/20/2015,447_28,28,447,7.3,co2
10/20/2015,447_28,28,447,7.9,co2
10/20/2015,405_31,31,405,7.6,co2
10/20/2015,405_31,31,405,7.6,co2
10/20/2015,405_31,31,405,7.3,co2
10/20/2015,673_28,28,673,17.1,co2
10/20/2015,673_28,28,673,16.4,co2
10/20/2015,673_28,28,673,16.8,co2
10/20/2015,701_31,31,701,15,co2
10/20/2015,701_31,31,701,16.8,co2
10/20/2015,701_31,31,701,15,co2
11/30/2015,288_28,28,288,7.6,co2
11/30/2015,288_28,28,288,7.5,co2
11/30/2015,288_28,28,288,7.8,co2
11/30/2015,311_31,31,311,5.5,co2
11/30/2015,311_31,31,311,5.3,co2
11/30/2015,311_31,31,311,5.7,co2
11/30/2015,3285_28,28,3285,94.2,co2
11/30/2015,3285_28,28,3285,94.3,co2
11/30/2015,3285_28,28,3285,98.6,co2
11/30/2015,3309_31,31,3309,68.8,co2
11/30/2015,3309_31,31,3309,70.9,co2
11/30/2015,3309_31,31,3309,72,co2
11/30/2015,447_28,28,447,10.1,co2
11/30/2015,447_28,28,447,9.6,co2
11/30/2015,447_28,28,447,9.9,co2
11/30/2015,405_31,31,405,10.4,co2
11/30/2015,405_31,31,405,10,co2
11/30/2015,405_31,31,405,10.5,co2
11/30/2015,673_28,28,673,18.9,co2
11/30/2015,673_28,28,673,20.7,co2
11/30/2015,673_28,28,673,19.5,co2
11/30/2015,701_31,31,701,16.3,co2
11/30/2015,701_31,31,701,16.8,co2
11/30/2015,701_31,31,701,18.1,co2
10/30/2015,288_28,28,288,6.7,co2
10/30/2015,288_28,28,288,6.8,co2
10/30/2015,288_28,28,288,6.6,co2
10/30/2015,311_31,31,311,10,co2
10/30/2015,311_31,31,311,9.1,co2
10/30/2015,311_31,31,311,10,co2
10/30/2015,3285_28,28,3285,82.5,co2
10/30/2015,3285_28,28,3285,64.6,co2
10/30/2015,3285_28,28,3285,83.9,co2
10/30/2015,3309_31,31,3309,73.1,co2
10/30/2015,3309_31,31,3309,76.2,co2
10/30/2015,3309_31,31,3309,95.1,co2
10/30/2015,447_28,28,447,10.5,co2
10/30/2015,447_28,28,447,10.7,co2
10/30/2015,447_28,28,447,10.5,co2
10/30/2015,405_31,31,405,7.4,co2
10/30/2015,405_31,31,405,7.7,co2
10/30/2015,405_31,31,405,7.4,co2
10/30/2015,673_28,28,673,17.7,co2
10/30/2015,673_28,28,673,17.6,co2
10/30/2015,673_28,28,673,18.4,co2
10/30/2015,701_31,31,701,16.7,co2
10/30/2015,701_31,31,701,16.8,co2
10/30/2015,701_31,31,701,17.5,co2
9/30/2015,288_28,28,288,4.5,co2
9/30/2015,288_28,28,288,4.2,co2
9/30/2015,288_28,28,288,5.6,co2
9/30/2015,311_31,31,311,5.2,co2
9/30/2015,311_31,31,311,5,co2
9/30/2015,311_31,31,311,5.3,co2
9/30/2015,3285_28,28,3285,84.7,co2
9/30/2015,3285_28,28,3285,111,co2
9/30/2015,3285_28,28,3285,88.7,co2
9/30/2015,3309_31,31,3309,108.6,co2
9/30/2015,3309_31,31,3309,107.1,co2
9/30/2015,3309_31,31,3309,108.4,co2
9/30/2015,447_28,28,447,6.7,co2
9/30/2015,447_28,28,447,6.7,co2
9/30/2015,447_28,28,447,6.9,co2
9/30/2015,405_31,31,405,9.2,co2
9/30/2015,405_31,31,405,9,co2
9/30/2015,405_31,31,405,9.2,co2
9/30/2015,673_28,28,673,14.7,co2
9/30/2015,673_28,28,673,16.1,co2
9/30/2015,673_28,28,673,15.2,co2
9/30/2015,701_31,31,701,19.4,co2
9/30/2015,701_31,31,701,20,co2
9/30/2015,701_31,31,701,21,co2
10/9/2015,288_28,28,288,276,co3
10/9/2015,288_28,28,288,273.7,co3
10/9/2015,288_28,28,288,272.2,co3
10/9/2015,311_31,31,311,292.2,co3
10/9/2015,311_31,31,311,295.7,co3
10/9/2015,311_31,31,311,288.7,co3
10/9/2015,3285_28,28,3285,44,co3
10/9/2015,3285_28,28,3285,39.7,co3
10/9/2015,3285_28,28,3285,43,co3
10/9/2015,3309_31,31,3309,46.3,co3
10/9/2015,3309_31,31,3309,46,co3
10/9/2015,3309_31,31,3309,43.1,co3
10/9/2015,447_28,28,447,243.5,co3
10/9/2015,447_28,28,447,237.9,co3
10/9/2015,447_28,28,447,236.5,co3
10/9/2015,405_31,31,405,288.1,co3
10/9/2015,405_31,31,405,279.3,co3
10/9/2015,405_31,31,405,281.2,co3
10/9/2015,673_28,28,673,161.8,co3
10/9/2015,673_28,28,673,163.8,co3
10/9/2015,673_28,28,673,162.3,co3
10/9/2015,701_31,31,701,195.3,co3
10/9/2015,701_31,31,701,194.2,co3
10/9/2015,701_31,31,701,188.8,co3
12/10/2015,288_28,28,288,211.9,co3
12/10/2015,288_28,28,288,206.7,co3
12/10/2015,288_28,28,288,191.7,co3
12/10/2015,311_31,31,311,281.2,co3
12/10/2015,311_31,31,311,275.9,co3
12/10/2015,311_31,31,311,239.1,co3
12/10/2015,3285_28,28,3285,34.8,co3
12/10/2015,3285_28,28,3285,40.8,co3
12/10/2015,3285_28,28,3285,46.3,co3
12/10/2015,3309_31,31,3309,44.1,co3
12/10/2015,3309_31,31,3309,43.2,co3
12/10/2015,3309_31,31,3309,54.7,co3
12/10/2015,447_28,28,447,190,co3
12/10/2015,447_28,28,447,191.7,co3
12/10/2015,447_28,28,447,182.3,co3
12/10/2015,405_31,31,405,181.6,co3
12/10/2015,405_31,31,405,174.1,co3
12/10/2015,405_31,31,405,144.1,co3
12/10/2015,673_28,28,673,115.3,co3
12/10/2015,673_28,28,673,124.7,co3
12/10/2015,673_28,28,673,133.2,co3
12/10/2015,701_31,31,701,154.3,co3
12/10/2015,701_31,31,701,149.9,co3
12/10/2015,701_31,31,701,169.4,co3
11/10/2015,288_28,28,288,264.6,co3
11/10/2015,288_28,28,288,262.4,co3
11/10/2015,288_28,28,288,NA,co3
11/10/2015,311_31,31,311,261.6,co3
11/10/2015,311_31,31,311,259,co3
11/10/2015,311_31,31,311,NA,co3
11/10/2015,3285_28,28,3285,49.1,co3
11/10/2015,3285_28,28,3285,40,co3
11/10/2015,3285_28,28,3285,44.9,co3
11/10/2015,3309_31,31,3309,50.3,co3
11/10/2015,3309_31,31,3309,48.5,co3
11/10/2015,3309_31,31,3309,47.1,co3
11/10/2015,447_28,28,447,177.5,co3
11/10/2015,447_28,28,447,184.5,co3
11/10/2015,447_28,28,447,183.9,co3
11/10/2015,405_31,31,405,186.9,co3
11/10/2015,405_31,31,405,178.7,co3
11/10/2015,405_31,31,405,175.1,co3
11/10/2015,673_28,28,673,148.6,co3
11/10/2015,673_28,28,673,147,co3
11/10/2015,673_28,28,673,146.1,co3
11/10/2015,701_31,31,701,157.3,co3
11/10/2015,701_31,31,701,156.3,co3
11/10/2015,701_31,31,701,153.2,co3
12/16/2015,288_28,28,288,179.2,co3
12/16/2015,288_28,28,288,172.5,co3
12/16/2015,288_28,28,288,193.2,co3
12/16/2015,311_31,31,311,249.8,co3
12/16/2015,311_31,31,311,235.3,co3
12/16/2015,311_31,31,311,255.6,co3
12/16/2015,3285_28,28,3285,37.6,co3
12/16/2015,3285_28,28,3285,42.6,co3
12/16/2015,3285_28,28,3285,41.7,co3
12/16/2015,3309_31,31,3309,48.1,co3
12/16/2015,3309_31,31,3309,55,co3
12/16/2015,3309_31,31,3309,54.2,co3
12/16/2015,447_28,28,447,169.8,co3
12/16/2015,447_28,28,447,180.6,co3
12/16/2015,447_28,28,447,179.1,co3
12/16/2015,405_31,31,405,154.6,co3
12/16/2015,405_31,31,405,153,co3
12/16/2015,405_31,31,405,161.7,co3
12/16/2015,673_28,28,673,141.7,co3
12/16/2015,673_28,28,673,145.6,co3
12/16/2015,673_28,28,673,161,co3
12/16/2015,701_31,31,701,166.3,co3
12/16/2015,701_31,31,701,179.8,co3
12/16/2015,701_31,31,701,189.2,co3
9/19/2015,288_28,28,288,202,co3
9/19/2015,288_28,28,288,185,co3
9/19/2015,288_28,28,288,196.1,co3
9/19/2015,311_31,31,311,245.7,co3
9/19/2015,311_31,31,311,243.5,co3
9/19/2015,311_31,31,311,247.9,co3
9/19/2015,3285_28,28,3285,43,co3
9/19/2015,3285_28,28,3285,46,co3
9/19/2015,3285_28,28,3285,52.8,co3
9/19/2015,3309_31,31,3309,46.6,co3
9/19/2015,3309_31,31,3309,39,co3
9/19/2015,3309_31,31,3309,50.3,co3
9/19/2015,447_28,28,447,187.9,co3
9/19/2015,447_28,28,447,184.5,co3
9/19/2015,447_28,28,447,195.5,co3
9/19/2015,405_31,31,405,230.5,co3
9/19/2015,405_31,31,405,219.4,co3
9/19/2015,405_31,31,405,225.2,co3
9/19/2015,673_28,28,673,132.1,co3
9/19/2015,673_28,28,673,135.8,co3
9/19/2015,673_28,28,673,131.1,co3
9/19/2015,701_31,31,701,147.5,co3
9/19/2015,701_31,31,701,151.8,co3
9/19/2015,701_31,31,701,136.6,co3
11/20/2015,288_28,28,288,225.6,co3
11/20/2015,288_28,28,288,215.1,co3
11/20/2015,288_28,28,288,217.8,co3
11/20/2015,311_31,31,311,283.3,co3
11/20/2015,311_31,31,311,280.5,co3
11/20/2015,311_31,31,311,283,co3
11/20/2015,3285_28,28,3285,37.9,co3
11/20/2015,3285_28,28,3285,42.6,co3
11/20/2015,3285_28,28,3285,40.8,co3
11/20/2015,3309_31,31,3309,52.8,co3
11/20/2015,3309_31,31,3309,56.6,co3
11/20/2015,3309_31,31,3309,52,co3
11/20/2015,447_28,28,447,201.3,co3
11/20/2015,447_28,28,447,195.7,co3
11/20/2015,447_28,28,447,190.7,co3
11/20/2015,405_31,31,405,209.1,co3
11/20/2015,405_31,31,405,200.9,co3
11/20/2015,405_31,31,405,207,co3
11/20/2015,673_28,28,673,147.3,co3
11/20/2015,673_28,28,673,141.3,co3
11/20/2015,673_28,28,673,141.3,co3
11/20/2015,701_31,31,701,186.4,co3
11/20/2015,701_31,31,701,178.4,co3
11/20/2015,701_31,31,701,182.6,co3
10/20/2015,288_28,28,288,275.1,co3
10/20/2015,288_28,28,288,277.4,co3
10/20/2015,288_28,28,288,288.2,co3
10/20/2015,311_31,31,311,306.7,co3
10/20/2015,311_31,31,311,308.4,co3
10/20/2015,311_31,31,311,312.7,co3
10/20/2015,3285_28,28,3285,44.5,co3
10/20/2015,3285_28,28,3285,44.9,co3
10/20/2015,3285_28,28,3285,44.2,co3
10/20/2015,3309_31,31,3309,48,co3
10/20/2015,3309_31,31,3309,48,co3
10/20/2015,3309_31,31,3309,47.4,co3
10/20/2015,447_28,28,447,244.4,co3
10/20/2015,447_28,28,447,251.6,co3
10/20/2015,447_28,28,447,238.2,co3
10/20/2015,405_31,31,405,256.3,co3
10/20/2015,405_31,31,405,256.5,co3
10/20/2015,405_31,31,405,264.6,co3
10/20/2015,673_28,28,673,149.8,co3
10/20/2015,673_28,28,673,156.3,co3
10/20/2015,673_28,28,673,153.2,co3
10/20/2015,701_31,31,701,166.3,co3
10/20/2015,701_31,31,701,155.9,co3
10/20/2015,701_31,31,701,168.8,co3
11/30/2015,288_28,28,288,250.4,co3
11/30/2015,288_28,28,288,249.8,co3
11/30/2015,288_28,28,288,244.4,co3
11/30/2015,311_31,31,311,313.6,co3
11/30/2015,311_31,31,311,314.6,co3
11/30/2015,311_31,31,311,304,co3
11/30/2015,3285_28,28,3285,38.8,co3
11/30/2015,3285_28,28,3285,38.7,co3
11/30/2015,3285_28,28,3285,36.9,co3
11/30/2015,3309_31,31,3309,53.6,co3
11/30/2015,3309_31,31,3309,51.9,co3
11/30/2015,3309_31,31,3309,51.5,co3
11/30/2015,447_28,28,447,216.5,co3
11/30/2015,447_28,28,447,220.7,co3
11/30/2015,447_28,28,447,215,co3
11/30/2015,405_31,31,405,219.4,co3
11/30/2015,405_31,31,405,223,co3
11/30/2015,405_31,31,405,214.3,co3
11/30/2015,673_28,28,673,143.4,co3
11/30/2015,673_28,28,673,134.2,co3
11/30/2015,673_28,28,673,140.9,co3
11/30/2015,701_31,31,701,163.6,co3
11/30/2015,701_31,31,701,159.6,co3
11/30/2015,701_31,31,701,147.9,co3
10/30/2015,288_28,28,288,258.5,co3
10/30/2015,288_28,28,288,256,co3
10/30/2015,288_28,28,288,259.6,co3
10/30/2015,311_31,31,311,216.9,co3
10/30/2015,311_31,31,311,232.5,co3
10/30/2015,311_31,31,311,217.9,co3
10/30/2015,3285_28,28,3285,42.9,co3
10/30/2015,3285_28,28,3285,53.5,co3
10/30/2015,3285_28,28,3285,42.2,co3
10/30/2015,3309_31,31,3309,49.7,co3
