"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"136","CFSB2","280_28_1",4,288,28,"T90","F","SSID","B","280","28","SB_F",10.805,"288_28","pro",0.435,0.491728686500308,0.413940508983804,0.571978527567329
"137","CFSB3","2800_28_1",10,3285,28,"T90","F","SSID","B","2800","28","SB_F",9.702,"3285_28","pro",0.245,0.450339061463788,0.375815938019241,0.521255718903986
"138","CFSB5","700_31_1",8.5,701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"701_31","pro",0.62,0.411768945582846,0.339267455339921,0.484021473615607
"139","CFSB5","700_31_1",8.5,701,31,"T90","F","SSID","B","700","31","SB_F",11.185,"701_31","pro",0.62,0.411768945582846,0.339267455339921,0.484021473615607
"140","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"673_28","pro",0.309,0.465793059184008,0.390836344512665,0.536509050844402
"141","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"673_28","pro",0.309,0.465793059184008,0.390836344512665,0.536509050844402
"142","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","700","28","SB_F",12.153,"673_28","pro",0.309,0.465793059184008,0.390836344512665,0.536509050844402
"143","CFSB7","2800_31_1",10.5,3309,31,"T90","F","SSID","B","2800","31","SB_F",11.199,"3309_31","pro",0.208,0.396314947862626,0.322120112467172,0.473759584024547
"144","CFSC14","400_28_2",6,447,28,"T90","F","SSID","C","400","28","SC_F",10.229,"447_28","pro",1.181,0.515667722973218,0.43880550481832,0.587475588313062
"145","CFSC2","280_28_2",4,288,28,"T90","F","SSID","C","280","28","SC_F",8.893,"288_28","pro",0.413,0.491728686500308,0.413940508983804,0.571978527567329
"146","CFSC5","700_31_2",8.5,701,31,"T90","F","SSID","C","700","31","SC_F",9.915,"701_31","pro",0.673,0.411768945582846,0.339267455339921,0.484021473615607
"147","CFSC6","700_28_2",8,673,28,"T90","F","SSID","C","700","28","SC_F",8.956,"673_28","pro",0.558,0.465793059184008,0.390836344512665,0.536509050844402
"148","CFSC7","2800_31_2",10.5,3309,31,"T90","F","SSID","C","2800","31","SC_F",9.433,"3309_31","pro",0.777,0.396314947862626,0.322120112467172,0.473759584024547
"149","CFSC9","2800_28_2",10,3285,28,"T90","F","SSID","C","2800","28","SC_F",9.262,"3285_28","pro",0.474,0.450339061463788,0.375815938019241,0.521255718903986
"150","CFSD1","280_31_2",4.5,311,31,"T90","F","SSID","D","280","31","SD_F",10.682,"311_31","pro",0.476,0.437704572899146,0.352974312464355,0.519651401995924
"151","CFSD11","280_28_2",4,288,28,"T90","F","SSID","D","280","28","SD_F",10.905,"288_28","pro",0.544,0.491728686500308,0.413940508983804,0.571978527567329
"152","CFSD3","400_31_2",6.5,405,31,"T90","F","SSID","D","400","31","SD_F",10.206,"405_31","pro",0.016,0.461643609372055,0.385462935969304,0.535094661897853
"153","CFSD4","280_28_3",4,288,28,"T90","F","SSID","D","280","28","SD_F",11.381,"288_28","pro",0.37,0.491728686500308,0.413940508983804,0.571978527567329
"154","CFSD5","700_31_2",8.5,701,31,"T90","F","SSID","D","700","31","SD_F",12.59,"701_31","pro",0.367,0.411768945582846,0.339267455339921,0.484021473615607
"155","CFSD6","700_28_2",8,673,28,"T90","F","SSID","D","700","28","SD_F",9.677,"673_28","pro",0.537,0.465793059184008,0.390836344512665,0.536509050844402
"156","CFSD7","2800_31_2",10.5,3309,31,"T90","F","SSID","D","2800","31","SD_F",11.137,"3309_31","pro",0.464,0.396314947862626,0.322120112467172,0.473759584024547
"157","CFSD8","2800_28_2",10,3285,28,"T90","F","SSID","D","2800","28","SD_F",8.568,"3285_28","pro",0.479,0.450339061463788,0.375815938019241,0.521255718903986
"158","CFSD9","400_28_2",6,447,28,"T90","F","SSID","D","400","28","SD_F",11.455,"447_28","pro",0.507,0.515667722973218,0.43880550481832,0.587475588313062
"159","CFSE1","280_31_3",4.5,311,31,"T90","F","SSID","E","280","31","SE_F",8.451,"311_31","pro",0.335,0.437704572899146,0.352974312464355,0.519651401995924
"160","CFSE11","400_28_3",6,447,28,"T90","F","SSID","E","400","28","SE_F",1.88,"447_28","pro",0.133,0.515667722973218,0.43880550481832,0.587475588313062
"161","CFSE3","400_31_3",6.5,405,31,"T90","F","SSID","E","400","31","SE_F",9.104,"405_31","pro",0.368,0.461643609372055,0.385462935969304,0.535094661897853
