"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"145","CFSD7","2800_31_2",10,3309,31,"T90","F","SSID","D","3300","31","SD_F",11.137,"3309_31","chla",41.255,37.4985252641601,7.37255409343755,67.4367820159296
"146","CFSD8","2800_28_2",10,3285,28,"T90","F","SSID","D","3300","28","SD_F",8.568,"3285_28","chla",51.169,52.7059501558811,22.4266985019667,81.5431774904196
"147","CFSD9","400_28_2",6,447,28,"T90","F","SSID","D","420","28","SD_F",11.455,"447_28","chla",154.612,159.350558556424,130.129353999941,189.783774522617
"148","CFSE1","280_31_3",4,311,31,"T90","F","SSID","E","300","31","SE_F",8.451,"311_31","chla",72.003,110.629672138961,78.6965119648871,142.57785145484
"149","CFSE11","400_28_3",6,447,28,"T90","F","SSID","E","420","28","SE_F",1.88,"447_28","chla",208.94,159.350558556424,130.129353999941,189.783774522617
"150","CFSE3","400_31_3",6,405,31,"T90","F","SSID","E","420","31","SE_F",9.104,"405_31","chla",58.749,83.204490018922,53.8600999436812,113.272374462449
"151","CFSE5","700_31_3",8,701,31,"T90","F","SSID","E","680","31","SE_F",9.119,"701_31","chla",37.308,85.7265410316311,56.0145572948587,114.509832125127
"152","CFSE6","700_28_3",8,673,28,"T90","F","SSID","E","680","28","SE_F",8.178,"673_28","chla",48.034,87.2058960973392,60.9215615267328,115.143984541113
"153","CFSE7","2800_31_3",10,3309,31,"T90","F","SSID","E","3300","31","SE_F",8.936,"3309_31","chla",13.658,37.4985252641601,7.37255409343755,67.4367820159296
"154","CFSE8","2800_28_3",10,3285,28,"T90","F","SSID","E","3300","28","SE_F",6.848,"3285_28","chla",7.311,52.7059501558811,22.4266985019667,81.5431774904196
"155","CFSF11","400_28_3",6,447,28,"T90","F","SSID","F","420","28","SF_F",10.117,"447_28","chla",171.593,159.350558556424,130.129353999941,189.783774522617
"156","CFSF16","2800_28_3",10,3285,28,"T90","F","SSID","F","3300","28","SF_F",11.373,"3285_28","chla",27.908,52.7059501558811,22.4266985019667,81.5431774904196
"157","CFSF2","280_28_3",4,288,28,"T90","F","SSID","F","300","28","SF_F",10.837,"288_28","chla",111.002,116.091007137423,83.9915359046543,147.218859942177
"158","CFSF3","400_31_3",6,405,31,"T90","F","SSID","F","420","31","SF_F",7.627,"405_31","chla",252.923,83.204490018922,53.8600999436812,113.272374462449
"159","CFSF5","700_31_3",8,701,31,"T90","F","SSID","F","680","31","SF_F",9.508,"701_31","chla",126.153,85.7265410316311,56.0145572948587,114.509832125127
"160","CFSF6","700_28_3",8,673,28,"T90","F","SSID","F","680","28","SF_F",10.336,"673_28","chla",142.688,87.2058960973392,60.9215615267328,115.143984541113
"161","CFSF7","2800_31_3",10,3309,31,"T90","F","SSID","F","3300","31","SF_F",11.597,"3309_31","chla",42.792,37.4985252641601,7.37255409343755,67.4367820159296
"162","CNAA14","700_28_1",8,673,28,"T90","N","PAST","A","680","28","AA_N",12.178,"673_28","chla",33.119,30.0386191918854,-1.07561717327182,62.1968527012644
