"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"61","CFPD1","280_31_2",4,311,31,"T90","F","PSTR","D","300","31","PD_F",12.425,"311_31","host",0.884187756,0.704434349326575,0.337556529138751,1.05485972348345
"62","CFPD11","2800_28_2",10,3285,28,"T90","F","PSTR","D","3300","28","PD_F",7.24,"3285_28","host",1.963849198,1.23164784299123,0.892741486251268,1.5559748612532
"63","CFPD2","280_28_2",4,288,28,"T90","F","PSTR","D","300","28","PD_F",11.427,"288_28","host",1.525666669,1.37592515987709,1.05217680229248,1.69269578450269
"64","CFPD5","700_31_2",8,701,31,"T90","F","PSTR","D","680","31","PD_F",8.533,"701_31","host",0.499400089,0.644180509787209,0.25764072111074,1.02266220520115
"65","CFPD6","400_28_2",6,447,28,"T90","F","PSTR","D","420","28","PD_F",8.239,"447_28","host",1.203048998,1.24033787262968,0.745998540198657,1.76973930009166
"66","CFPD7","2800_31_2",10,3309,31,"T90","F","PSTR","D","3300","31","PD_F",11.931,"3309_31","host",0.572089911,0.56015703244071,0.200654432433899,0.918092057697441
"67","CFPD8","2800_28_2",10,3285,28,"T90","F","PSTR","D","3300","28","PD_F",7.965,"3285_28","host",2.434758724,1.23164784299123,0.892741486251268,1.5559748612532
"68","CFPD9","700_28_2",8,673,28,"T90","F","PSTR","D","680","28","PD_F",7.055,"673_28","host",0.666433518,1.31567132033772,0.961456213883177,1.68213613585932
"69","CFPE10","280_28_1",4,288,28,"T90","F","PSTR","E","300","28","PE_F",11.543,"288_28","host",1.224272057,1.37592515987709,1.05217680229248,1.69269578450269
"70","CFPE12","700_28_2",8,673,28,"T90","F","PSTR","E","680","28","PE_F",13.964,"673_28","host",0.190003732,1.31567132033772,0.961456213883177,1.68213613585932
"71","CFPE14","280_28_2",4,288,28,"T90","F","PSTR","E","300","28","PE_F",8.052,"288_28","host",1.122366269,1.37592515987709,1.05217680229248,1.69269578450269
"72","CFPE2","280_28_3",4,288,28,"T90","F","PSTR","E","300","28","PE_F",10.804,"288_28","host",0.600445529,1.37592515987709,1.05217680229248,1.69269578450269
"73","CFPE42","2800_28_1",10,3285,28,"T90","F","PSTR","E","3300","28","PE_F",9.626,"3285_28","host",1.024710916,1.23164784299123,0.892741486251268,1.5559748612532
"74","CFPE6","700_28_3",8,673,28,"T90","F","PSTR","E","680","28","PE_F",10.186,"673_28","host",0.717510573,1.31567132033772,0.961456213883177,1.68213613585932
"75","CFPE8","2800_28_3",10,3285,28,"T90","F","PSTR","E","3300","28","PE_F",11.411,"3285_28","host",0.649471816,1.23164784299123,0.892741486251268,1.5559748612532
"76","CFPF1","280_31_3",4,311,31,"T90","F","PSTR","F","300","31","PF_F",10.667,"311_31","host",0.795689942,0.704434349326575,0.337556529138751,1.05485972348345
"77","CFPF2","280_28_3",4,288,28,"T90","F","PSTR","F","300","28","PF_F",11.07,"288_28","host",0.712580124,1.37592515987709,1.05217680229248,1.69269578450269
"78","CFPF6","700_28_3",8,673,28,"T90","F","PSTR","F","680","28","PF_F",11.765,"673_28","host",0.539434005,1.31567132033772,0.961456213883177,1.68213613585932
"79","CFPF7","2800_31_3",10,3309,31,"T90","F","PSTR","F","3300","31","PF_F",12.335,"3309_31","host",0.408248179,0.56015703244071,0.200654432433899,0.918092057697441
"80","CFPF8","2800_28_3",10,3285,28,"T90","F","PSTR","F","3300","28","PF_F",15.117,"3285_28","host",1.1269796,1.23164784299123,0.892741486251268,1.5559748612532
"81","CFSA1","280_31_1",4,311,31,"T90","F","SSID","A","300","31","SA_F",10.283,"311_31","host",2.346878436,1.63070116472617,1.20665732809342,2.06829037114025
"82","CFSA10","2800_28_1",10,3285,28,"T90","F","SSID","A","3300","28","SA_F",6.446,"3285_28","host",1.439496159,1.75288190128128,1.38284303187456,2.10704954935972
"83","CFSA14","280_28_1",4,288,28,"T90","F","SSID","A","300","28","SA_F",4.661,"288_28","host",1.595817722,2.02657014536018,1.6205344113573,2.42586844892039
"84","CFSA2","400_28_1",6,447,28,"T90","F","SSID","A","420","28","SA_F",8.3,"447_28","host",1.134911627,2.32797175109608,1.94787575843825,2.70076211109514
"85","CFSA3","400_31_1",6,405,31,"T90","F","SSID","A","420","31","SA_F",10.181,"405_31","host",1.872630301,1.93210277046207,1.54335705484133,2.32646867500363
"86","CFSA5","700_31_1",8,701,31,"T90","F","SSID","A","680","31","SA_F",8.918,"701_31","host",1.435145033,1.80281210357525,1.46464539873856,2.11659817486256
"87","CFSA6","700_28_1",8,673,28,"T90","F","SSID","A","680","28","SA_F",9.068,"673_28","host",2.666339874,2.19868108420926,1.86620771117145,2.5272963627462
"88","CFSA7","2800_31_1",10,3309,31,"T90","F","SSID","A","3300","31","SA_F",8.812,"3309_31","host",0.872286778,1.35701292064727,0.997773219397584,1.70706940084772
"89","CFSB1","280_31_1",4,311,31,"T90","F","SSID","B","300","31","SB_F",12.31,"311_31","host",2.000293195,1.63070116472617,1.20665732809342,2.06829037114025
"90","CFSB10","400_31_1",6,405,31,"T90","F","SSID","B","420","31","SB_F",11.296,"405_31","host",1.112156499,1.93210277046207,1.54335705484133,2.32646867500363
"91","CFSB13","400_28_1",6,447,28,"T90","F","SSID","B","420","28","SB_F",12.975,"447_28","host",1.423368357,2.32797175109608,1.94787575843825,2.70076211109514
"92","CFSB2","280_28_1",4,288,28,"T90","F","SSID","B","300","28","SB_F",10.805,"288_28","host",2.165061944,2.02657014536018,1.6205344113573,2.42586844892039
"93","CFSB3","2800_28_1",10,3285,28,"T90","F","SSID","B","3300","28","SB_F",9.702,"3285_28","host",0.936296375,1.75288190128128,1.38284303187456,2.10704954935972
"94","CFSB5","700_31_1",8,701,31,"T90","F","SSID","B","680","31","SB_F",11.185,"701_31","host",2.230954372,1.80281210357525,1.46464539873856,2.11659817486256
"95","CFSB5","700_31_1",8,701,31,"T90","F","SSID","B","680","31","SB_F",11.185,"701_31","host",2.230954372,1.80281210357525,1.46464539873856,2.11659817486256
"96","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","680","28","SB_F",12.153,"673_28","host",3.402174973,2.19868108420926,1.86620771117145,2.5272963627462
"97","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","680","28","SB_F",12.153,"673_28","host",1.445309901,2.19868108420926,1.86620771117145,2.5272963627462
"98","CFSB6","700_28_1",8,673,28,"T90","F","SSID","B","680","28","SB_F",12.153,"673_28","host",1.445309901,2.19868108420926,1.86620771117145,2.5272963627462
"99","CFSB7","2800_31_1",10,3309,31,"T90","F","SSID","B","3300","31","SB_F",11.199,"3309_31","host",0.73526992,1.35701292064727,0.997773219397584,1.70706940084772
"100","CFSC14","400_28_2",6,447,28,"T90","F","SSID","C","420","28","SC_F",10.229,"447_28","host",4.947180389,2.32797175109608,1.94787575843825,2.70076211109514
"101","CFSC2","280_28_2",4,288,28,"T90","F","SSID","C","300","28","SC_F",8.893,"288_28","host",1.673308778,2.02657014536018,1.6205344113573,2.42586844892039
"102","CFSC5","700_31_2",8,701,31,"T90","F","SSID","C","680","31","SC_F",9.915,"701_31","host",2.219694724,1.80281210357525,1.46464539873856,2.11659817486256
"103","CFSC6","700_28_2",8,673,28,"T90","F","SSID","C","680","28","SC_F",8.956,"673_28","host",1.831518406,2.19868108420926,1.86620771117145,2.5272963627462
"104","CFSC7","2800_31_2",10,3309,31,"T90","F","SSID","C","3300","31","SC_F",9.433,"3309_31","host",1.973927751,1.35701292064727,0.997773219397584,1.70706940084772
"105","CFSC9","2800_28_2",10,3285,28,"T90","F","SSID","C","3300","28","SC_F",9.262,"3285_28","host",3.052624944,1.75288190128128,1.38284303187456,2.10704954935972
"106","CFSD1","280_31_2",4,311,31,"T90","F","SSID","D","300","31","SD_F",10.682,"311_31","host",1.553306646,1.63070116472617,1.20665732809342,2.06829037114025
"107","CFSD11","280_28_2",4,288,28,"T90","F","SSID","D","300","28","SD_F",10.905,"288_28","host",2.312331293,2.02657014536018,1.6205344113573,2.42586844892039
"108","CFSD3","400_31_2",6,405,31,"T90","F","SSID","D","420","31","SD_F",10.206,"405_31","host",0.260761403,1.93210277046207,1.54335705484133,2.32646867500363
"109","CFSD4","280_28_3",4,288,28,"T90","F","SSID","D","300","28","SD_F",11.381,"288_28","host",1.388179675,2.02657014536018,1.6205344113573,2.42586844892039
"110","CFSD5","700_31_2",8,701,31,"T90","F","SSID","D","680","31","SD_F",12.59,"701_31","host",1.202999526,1.80281210357525,1.46464539873856,2.11659817486256
"111","CFSD6","700_28_2",8,673,28,"T90","F","SSID","D","680","28","SD_F",9.677,"673_28","host",2.068766845,2.19868108420926,1.86620771117145,2.5272963627462
"112","CFSD7","2800_31_2",10,3309,31,"T90","F","SSID","D","3300","31","SD_F",11.137,"3309_31","host",1.558487553,1.35701292064727,0.997773219397584,1.70706940084772
"113","CFSD8","2800_28_2",10,3285,28,"T90","F","SSID","D","3300","28","SD_F",8.568,"3285_28","host",2.49471682,1.75288190128128,1.38284303187456,2.10704954935972
"114","CFSD9","400_28_2",6,447,28,"T90","F","SSID","D","420","28","SD_F",11.455,"447_28","host",1.399138526,2.32797175109608,1.94787575843825,2.70076211109514
"115","CFSE11","400_28_3",6,447,28,"T90","F","SSID","E","420","28","SE_F",1.88,"447_28","host",3.052696989,2.32797175109608,1.94787575843825,2.70076211109514
"116","CFSE3","400_31_3",6,405,31,"T90","F","SSID","E","420","31","SE_F",9.104,"405_31","host",0.968452831,1.93210277046207,1.54335705484133,2.32646867500363
"117","CFSE5","700_31_3",8,701,31,"T90","F","SSID","E","680","31","SE_F",9.119,"701_31","host",1.551035302,1.80281210357525,1.46464539873856,2.11659817486256
"118","CFSE6","700_28_3",8,673,28,"T90","F","SSID","E","680","28","SE_F",8.178,"673_28","host",2.545302219,2.19868108420926,1.86620771117145,2.5272963627462
"119","CFSE7","2800_31_3",10,3309,31,"T90","F","SSID","E","3300","31","SE_F",8.936,"3309_31","host",1.503119614,1.35701292064727,0.997773219397584,1.70706940084772
"120","CFSE8","2800_28_3",10,3285,28,"T90","F","SSID","E","3300","28","SE_F",6.848,"3285_28","host",1.12314838,1.75288190128128,1.38284303187456,2.10704954935972
"121","CFSF11","400_28_3",6,447,28,"T90","F","SSID","F","420","28","SF_F",10.117,"447_28","host",2.406882947,2.32797175109608,1.94787575843825,2.70076211109514
"122","CFSF16","2800_28_3",10,3285,28,"T90","F","SSID","F","3300","28","SF_F",11.373,"3285_28","host",1.449679878,1.75288190128128,1.38284303187456,2.10704954935972
"123","CFSF2","280_28_3",4,288,28,"T90","F","SSID","F","300","28","SF_F",10.837,"288_28","host",1.909718532,2.02657014536018,1.6205344113573,2.42586844892039
"124","CFSF3","400_31_3",6,405,31,"T90","F","SSID","F","420","31","SF_F",7.627,"405_31","host",5.025992108,1.93210277046207,1.54335705484133,2.32646867500363
"125","CFSF5","700_31_3",8,701,31,"T90","F","SSID","F","680","31","SF_F",9.508,"701_31","host",2.073348075,1.80281210357525,1.46464539873856,2.11659817486256
"126","CFSF6","700_28_3",8,673,28,"T90","F","SSID","F","680","28","SF_F",10.336,"673_28","host",1.782921651,2.19868108420926,1.86620771117145,2.5272963627462
"127","CFSF7","2800_31_3",10,3309,31,"T90","F","SSID","F","3300","31","SF_F",11.597,"3309_31","host",1.493651389,1.35701292064727,0.997773219397584,1.70706940084772
"128","CNAA14","700_28_1",8,673,28,"T90","N","PAST","A","680","28","AA_N",12.178,"673_28","host",1.283812374,1.06219838966463,0.651104899621881,1.47432809459384
"129","CNAA2","280_28_1",4,288,28,"T90","N","PAST","A","300","28","AA_N",12.034,"288_28","host",1.100206723,1.39646340686276,0.959777544202162,1.84712549528294
"130","CNAA3","400_31_1",6,405,31,"T90","N","PAST","A","420","31","AA_N",10.905,"405_31","host",1.786295243,1.30094898726902,0.879403009278738,1.72154051621631
"131","CNAA5","700_31_1",8,701,31,"T90","N","PAST","A","680","31","AA_N",10.874,"701_31","host",1.036534643,0.911846617949658,0.512502389560268,1.32512468738741
"132","CNAA6","400_28_1",6,447,28,"T90","N","PAST","A","420","28","AA_N",8.667,"447_28","host",1.649409874,1.451300758984,1.0497227258913,1.8649055047804
"133","CNAA7","2800_31_1",10,3309,31,"T90","N","PAST","A","3300","31","AA_N",11.976,"3309_31","host",0.154729838,0.555005712619215,0.139025768261125,0.968927897945395
"134","CNAA9","2800_28_1",10,3285,28,"T90","N","PAST","A","3300","28","AA_N",10.005,"3285_28","host",0.804230587,0.705357484334191,0.318512704187291,1.09324038151706
"135","CNAB10","280_28_1",4,288,28,"T90","N","PAST","B","300","28","AB_N",9.038,"288_28","host",0.746440878,1.39646340686276,0.959777544202162,1.84712549528294
"136","CNAB11","400_31_1",6,405,31,"T90","N","PAST","B","420","31","AB_N",7.304,"405_31","host",0.616801127,1.30094898726902,0.879403009278738,1.72154051621631
"137","CNAB12","2800_28_1",10,3285,28,"T90","N","PAST","B","3300","28","AB_N",6.944,"3285_28","host",0.831167577,0.705357484334191,0.318512704187291,1.09324038151706
"138","CNAB13","280_31_1",4,311,31,"T90","N","PAST","B","300","31","AB_N",12.161,"311_31","host",1.521627071,1.24611163514778,0.782442346566937,1.7166418752689
"139","CNAB19","400_28_1",6,447,28,"T90","N","PAST","B","420","28","AB_N",6.617,"447_28","host",0.841418431,1.451300758984,1.0497227258913,1.8649055047804
"140","CNAC1","280_31_2",4,311,31,"T90","N","PAST","C","300","31","AC_N",8.864,"311_31","host",2.045942382,1.24611163514778,0.782442346566937,1.7166418752689
"141","CNAC12","400_28_2",6,447,28,"T90","N","PAST","C","420","28","AC_N",6.932,"447_28","host",2.087330963,1.451300758984,1.0497227258913,1.8649055047804
"142","CNAC2","280_28_2",4,288,28,"T90","N","PAST","C","300","28","AC_N",11.649,"288_28","host",1.475687717,1.39646340686276,0.959777544202162,1.84712549528294
"143","CNAC3","400_31_2",6,405,31,"T90","N","PAST","C","420","31","AC_N",8.534,"405_31","host",2.373856452,1.30094898726902,0.879403009278738,1.72154051621631
"144","CNAC5","700_31_2",8,701,31,"T90","N","PAST","C","680","31","AC_N",9.56,"701_31","host",0.988328181,0.911846617949658,0.512502389560268,1.32512468738741
"145","CNAC6","700_28_2",8,673,28,"T90","N","PAST","C","680","28","AC_N",10.235,"673_28","host",0.671385287,1.06219838966463,0.651104899621881,1.47432809459384
"146","CNAC8","2800_28_2",10,3285,28,"T90","N","PAST","C","3300","28","AC_N",10.829,"3285_28","host",0.675559265,0.705357484334191,0.318512704187291,1.09324038151706
"147","CNAD10","280_28_2",4,288,28,"T90","N","PAST","D","300","28","AD_N",11.882,"288_28","host",0.630533063,1.39646340686276,0.959777544202162,1.84712549528294
"148","CNAD3","400_31_2",6,405,31,"T90","N","PAST","D","420","31","AD_N",12.839,"405_31","host",0.483431693,1.30094898726902,0.879403009278738,1.72154051621631
"149","CNAD5","700_31_2",8,701,31,"T90","N","PAST","D","680","31","AD_N",12.119,"701_31","host",0.487603649,0.911846617949658,0.512502389560268,1.32512468738741
"150","CNAD6","700_28_2",8,673,28,"T90","N","PAST","D","680","28","AD_N",11.062,"673_28","host",0.47836286,1.06219838966463,0.651104899621881,1.47432809459384
"151","CNAD7","2800_31_2",10,3309,31,"T90","N","PAST","D","3300","31","AD_N",12.793,"3309_31","host",0.545361963,0.555005712619215,0.139025768261125,0.968927897945395
"152","CNAD8","2800_28_2",10,3285,28,"T90","N","PAST","D","3300","28","AD_N",9.482,"3285_28","host",0.59315355,0.705357484334191,0.318512704187291,1.09324038151706
"153","CNAD9","400_28_2",6,447,28,"T90","N","PAST","D","420","28","AD_N",12.847,"447_28","host",0.520603856,1.451300758984,1.0497227258913,1.8649055047804
"154","CNAE11","400_28_3",6,447,28,"T90","N","PAST","E","420","28","AE_N",9.245,"447_28","host",2.029542567,1.451300758984,1.0497227258913,1.8649055047804
"155","CNAE2","280_28_3",4,288,28,"T90","N","PAST","E","300","28","AE_N",8.297,"288_28","host",1.576078775,1.39646340686276,0.959777544202162,1.84712549528294
"156","CNAE5","700_31_3",8,701,31,"T90","N","PAST","E","680","31","AE_N",9.883,"701_31","host",0.837678242,0.911846617949658,0.512502389560268,1.32512468738741
"157","CNAE6","700_28_3",8,673,28,"T90","N","PAST","E","680","28","AE_N",9.108,"673_28","host",1.502981646,1.06219838966463,0.651104899621881,1.47432809459384
"158","CNAE7","2800_31_3",10,3309,31,"T90","N","PAST","E","3300","31","AE_N",7.256,"3309_31","host",0.444362561,0.555005712619215,0.139025768261125,0.968927897945395
"159","CNAE8","2800_28_3",10,3285,28,"T90","N","PAST","E","3300","28","AE_N",7.201,"3285_28","host",0.845449016,0.705357484334191,0.318512704187291,1.09324038151706
"160","CNAF1","280_31_3",4,311,31,"T90","N","PAST","F","300","31","AF_N",13.161,"311_31","host",1.671510362,1.24611163514778,0.782442346566937,1.7166418752689
"161","CNAF10","400_28_3",6,447,28,"T90","N","PAST","F","420","28","AF_N",7.282,"447_28","host",1.511317485,1.451300758984,1.0497227258913,1.8649055047804
"162","CNAF11","2800_28_3",10,3285,28,"T90","N","PAST","F","3300","28","AF_N",13.133,"3285_28","host",1.122404457,0.705357484334191,0.318512704187291,1.09324038151706
